charge_event_id,SE_id,pev_id,pev_type,start_time,end_time_chg,end_time_prk,dest_type,soc_i,soc_f,ES_strategy,VS_strategy,Ext_strategy
24018,10069306,1740340,hd_400kWh,4.916666667,_,6.766666667,_,0.085089038,0.998009025,NA,NA,NA
18780,10021908,1169807,hd_600kWh,4.866666667,_,6.466666667,_,0.098764561,0.998008652,NA,NA,NA
29256,10081513,3614411,hd_300kWh,4.933333333,_,6.8,_,0.090836538,0.998003789,NA,NA,NA
23884,10074108,1707214,hd_400kWh,4.883333333,_,6.666666667,_,0.0475,0.998009025,NA,NA,NA
19037,10005306,1195548,md_200kWh,4.9,_,6.733333333,_,0.063847083,0.998001276,NA,NA,NA
35305,10055708,3142733,hd_300kWh,4.916666667,_,5.2,_,0.086556731,0.870823394,NA,NA,NA
18245,10065304,1128614,md_200kWh,4.9,_,6.2,_,0.158975415,0.998001276,NA,NA,NA
15591,10047311,407540,md_200kWh,4.9,_,6.516666667,_,0.256189998,0.998001276,NA,NA,NA
17700,10018106,569034,md_200kWh,4.9,_,6.483333333,_,0.206375,0.998001276,NA,NA,NA
30046,10048809,3866885,hd_400kWh,4.916666667,_,6.883333333,_,0.098937692,0.998009025,NA,NA,NA
17811,10075908,584201,hd_300kWh,4.933333333,_,6.6,_,0.061016538,0.998003789,NA,NA,NA
30260,10075907,3922160,hd_300kWh,4.883333333,_,6.6,_,0.0836875,0.998004337,NA,NA,NA
24395,10075906,1821235,hd_300kWh,4.916666667,_,6.783333333,_,0.091993462,0.998003789,NA,NA,NA
27991,10039107,3243406,hd_400kWh,5.016666667,_,5.666666667,_,0.097892115,0.998009025,NA,NA,NA
20920,10032914,1370608,hd_400kWh,5.0,_,6.816666667,_,0.080127885,0.998009025,NA,NA,NA
28822,10052302,3487334,md_200kWh,4.966666667,_,6.933333333,_,0.2943375,0.998001276,NA,NA,NA
37541,10004509,3776022,hd_300kWh,4.983333333,_,5.316666667,_,0.089495769,0.925066415,NA,NA,NA
16037,10016107,439051,md_200kWh,4.95,_,6.666666667,_,0.098287105,0.99800406,NA,NA,NA
35060,10049908,3075714,ld_100kWh,4.966666667,_,5.5,_,0.087356852,0.931002799,NA,NA,NA
38478,10021307,56044,hd_400kWh,4.983333333,_,5.816666667,_,0.095063077,0.998009025,NA,NA,NA
16399,10007005,461306,md_200kWh,4.95,_,5.366666667,_,0.12535083,0.974369611,NA,NA,NA
18685,10059304,1162564,md_200kWh,4.95,_,6.6,_,0.048563749,0.998001276,NA,NA,NA
33055,10022604,1936436,ld_100kWh,5.016666667,_,5.45,_,0.095774925,0.830202087,NA,NA,NA
26425,10003903,2292057,hd_300kWh,4.983333333,_,6.8,_,0.090422664,0.998004337,NA,NA,NA
16356,10055307,461215,hd_300kWh,4.95,_,5.066666667,_,0.055487885,0.438580697,NA,NA,NA
21093,10047507,1382344,hd_300kWh,4.966666667,_,6.733333333,_,0.083777693,0.998003789,NA,NA,NA
15563,10003707,402637,md_200kWh,5.0,_,6.883333333,_,0.094908158,0.99800406,NA,NA,NA
21447,10020411,1420961,hd_400kWh,4.95,_,6.633333333,_,0.189816923,0.998009025,NA,NA,NA
28744,10017807,3454677,hd_400kWh,4.966666667,_,6.65,_,0.098678654,0.998009025,NA,NA,NA
22127,10025208,1492229,hd_400kWh,4.966666667,_,6.733333333,_,0.072960962,0.998009025,NA,NA,NA
19201,10038305,1207649,md_200kWh,4.983333333,_,6.916666667,_,0.096546711,0.99800406,NA,NA,NA
27192,10005006,2679549,hd_300kWh,4.983333333,_,6.816666667,_,0.095125577,0.998003789,NA,NA,NA
29316,10006804,3643826,md_200kWh,5.016666667,_,6.716666667,_,0.024638753,0.998001276,NA,NA,NA
13187,10003104,229236,hd_400kWh,5.0,_,6.966666667,_,0.099245,0.998009025,NA,NA,NA
25244,10033805,2019750,md_200kWh,4.95,_,6.683333333,_,0.098161974,0.99800406,NA,NA,NA
27760,10032108,3167243,hd_300kWh,4.983333333,_,6.916666667,_,0.096112692,0.998003789,NA,NA,NA
23558,10042307,1635832,hd_600kWh,5.016666667,_,6.883333333,_,0.095360877,0.998008652,NA,NA,NA
24903,10018105,1937487,md_200kWh,4.983333333,_,6.85,_,0.076480833,0.998001276,NA,NA,NA
17291,10012504,534999,ld_100kWh,5.0,_,6.7,_,0.158441417,0.998001887,NA,NA,NA
19878,10012505,1272210,md_200kWh,5.0,_,6.7,_,0.022884587,0.998001276,NA,NA,NA
11793,10046004,127661,hd_400kWh,5.016666667,_,6.9,_,0.0907725,0.998009025,NA,NA,NA
26470,10063705,2300854,md_200kWh,4.966666667,_,6.583333333,_,0.097152105,0.99800406,NA,NA,NA
29650,10041106,3747099,md_200kWh,4.95,_,6.683333333,_,0.027071248,0.998001276,NA,NA,NA
30223,10075903,3919910,ld_100kWh,5.0,_,6.85,_,0.086035994,0.998001887,NA,NA,NA
17418,10075905,542007,ld_100kWh,4.966666667,_,6.783333333,_,0.083825301,0.998001887,NA,NA,NA
14082,10039108,295347,ld_100kWh,5.033333333,_,6.933333333,_,0.094033208,0.998001887,NA,NA,NA
13305,10059808,238547,hd_300kWh,5.033333333,_,6.65,_,0.089923846,0.998003789,NA,NA,NA
23880,10065708,1706215,hd_300kWh,5.033333333,_,5.6,_,0.037681344,0.992400504,NA,NA,NA
29619,10055207,3727350,md_200kWh,5.1,_,6.883333333,_,0.153784167,0.998001276,NA,NA,NA
27720,10007703,3154057,ld_100kWh,5.083333333,_,7.066666667,_,0.099587274,0.998001887,NA,NA,NA
22661,10021306,1544131,ld_100kWh,5.083333333,_,7.0,_,0.093958886,0.998001887,NA,NA,NA
11365,10015104,94563,md_200kWh,5.033333333,_,6.95,_,0.08968625,0.998001276,NA,NA,NA
30047,10005614,3866359,md_200kWh,5.05,_,6.883333333,_,0.069760417,0.998001276,NA,NA,NA
36737,10059307,3561059,hd_400kWh,5.066666667,_,5.366666667,_,0.098956154,0.995472337,NA,NA,NA
35621,10055305,3243929,hd_400kWh,5.033333333,_,5.616666667,_,0.093113077,0.998009025,NA,NA,NA
27040,10017506,2473807,hd_400kWh,5.033333333,_,6.75,_,0.095746731,0.998009025,NA,NA,NA
12969,10002007,212955,hd_300kWh,5.05,_,6.6,_,0.081754616,0.998003789,NA,NA,NA
29924,10046206,3817490,hd_300kWh,5.1,_,7.066666667,_,0.098754038,0.998003789,NA,NA,NA
28725,10014802,3451907,md_200kWh,5.1,_,5.816666667,_,0.092605417,0.998001276,NA,NA,NA
29135,10032303,3580463,md_200kWh,5.066666667,_,5.95,_,0.09135875,0.998001276,NA,NA,NA
24620,10002802,1870228,hd_300kWh,5.033333333,_,6.916666667,_,0.096637885,0.998003789,NA,NA,NA
37873,10058907,3864890,hd_400kWh,5.1,_,6.5,_,0.092818077,0.998009025,NA,NA,NA
17306,10070703,531963,hd_400kWh,5.1,_,6.933333333,_,0.182024808,0.998009025,NA,NA,NA
20323,10018108,1311241,hd_400kWh,5.083333333,_,6.85,_,0.077837308,0.998009025,NA,NA,NA
21028,10053705,1378361,md_200kWh,5.05,_,6.983333333,_,0.097993684,0.99800406,NA,NA,NA
29878,10039204,3806084,ld_100kWh,5.066666667,_,6.466666667,_,0.009445179,0.998001887,NA,NA,NA
18858,10052508,1179175,hd_400kWh,5.083333333,_,6.933333333,_,0.198576923,0.998009025,NA,NA,NA
20554,10052507,1330637,hd_400kWh,5.05,_,6.65,_,0.088055962,0.998009025,NA,NA,NA
27875,10022804,3209024,hd_300kWh,5.05,_,6.966666667,_,0.094680385,0.998003789,NA,NA,NA
20344,10022810,1312414,hd_400kWh,5.066666667,_,6.983333333,_,0.192700769,0.998009025,NA,NA,NA
12342,10063706,173786,md_200kWh,5.05,_,6.566666667,_,0.000129167,0.998001276,NA,NA,NA
29951,10011408,3825172,hd_300kWh,5.183333333,_,6.9,_,0.066927693,0.998003789,NA,NA,NA
19627,10054106,1246143,hd_600kWh,5.133333333,_,7.1,_,0.098988333,0.998008652,NA,NA,NA
23926,10016607,1725281,ld_100kWh,5.15,_,7.05,_,0.092906853,0.998001887,NA,NA,NA
25582,10016105,2095612,hd_400kWh,5.166666667,_,5.333333333,_,0.063853846,0.683442263,NA,NA,NA
21450,10049907,1420417,hd_300kWh,5.133333333,_,6.833333333,_,0.095857308,0.998003789,NA,NA,NA
15879,10021305,425204,md_200kWh,5.183333333,_,7.133333333,_,0.098308553,0.99800406,NA,NA,NA
23852,10031907,1702574,hd_400kWh,5.183333333,_,6.066666667,_,0.109887695,0.998009025,NA,NA,NA
33942,10034507,2222421,md_200kWh,5.166666667,_,5.25,_,0.294440413,0.555820999,NA,NA,NA
25608,10023106,2100822,md_200kWh,5.183333333,_,5.85,_,0.045493335,0.998001276,NA,NA,NA
28103,10023103,3268946,hd_400kWh,5.116666667,_,6.666666667,_,0.054915768,0.998009025,NA,NA,NA
27190,10060408,2676063,hd_300kWh,5.15,_,6.683333333,_,0.045183845,0.998003789,NA,NA,NA
23119,10053009,1591094,hd_300kWh,5.183333333,_,7.083333333,_,0.095307692,0.998003789,NA,NA,NA
11185,10055307,82694,hd_300kWh,5.116666667,_,6.916666667,_,0.094738269,0.998003789,NA,NA,NA
10215,10055306,16566,ld_100kWh,5.166666667,_,6.783333333,_,0.685731794,0.998001887,NA,NA,NA
14300,10055302,313397,md_200kWh,5.116666667,_,6.566666667,_,0.047975423,0.998001276,NA,NA,NA
37638,10055303,3799979,hd_400kWh,5.166666667,_,5.383333333,_,0.029218269,0.770530642,NA,NA,NA
18137,10066507,638162,hd_300kWh,5.133333333,_,6.416666667,_,0.001652502,0.998003789,NA,NA,NA
26957,10066506,2450676,hd_300kWh,5.15,_,6.416666667,_,0.100862883,0.998003789,NA,NA,NA
26965,10066505,2452339,hd_400kWh,5.15,_,6.416666667,_,0.100451157,0.998009025,NA,NA,NA
17925,10017504,601825,hd_400kWh,5.166666667,_,6.966666667,_,0.078276923,0.998009025,NA,NA,NA
11207,10049008,88380,md_200kWh,5.116666667,_,7.066666667,_,0.155224584,0.998001276,NA,NA,NA
29459,10003704,3675237,md_200kWh,5.15,_,7.066666667,_,0.184911667,0.998001276,NA,NA,NA
24118,10074107,1769823,hd_400kWh,5.183333333,_,7.066666667,_,0.08903,0.998009025,NA,NA,NA
36724,10077110,3557595,md_200kWh,5.116666667,_,5.15,_,0.038464998,0.158931995,NA,NA,NA
27342,10077110,2697682,md_200kWh,5.183333333,_,7.066666667,_,0.175425834,0.998001276,NA,NA,NA
24459,10055704,1836053,ld_100kWh,5.15,_,5.183333333,_,0.097744804,0.17224419,NA,NA,NA
27477,10064506,3094904,md_200kWh,5.116666667,_,7.033333333,_,0.088894167,0.998001276,NA,NA,NA
37417,10003105,3746283,md_200kWh,5.116666667,_,5.566666667,_,0.028720003,0.971783454,NA,NA,NA
13337,10028007,240397,ld_100kWh,5.133333333,_,6.716666667,_,0.081319353,0.998001887,NA,NA,NA
30077,10024405,3869040,md_200kWh,5.116666667,_,7.066666667,_,0.19295375,0.998001276,NA,NA,NA
26773,10063607,2397911,ld_100kWh,5.166666667,_,7.016666667,_,0.087363855,0.998001887,NA,NA,NA
27870,10009803,3193515,hd_400kWh,5.183333333,_,7.116666667,_,0.097029808,0.998009025,NA,NA,NA
29642,10012507,3733324,hd_300kWh,5.133333333,_,6.966666667,_,0.095651731,0.998003789,NA,NA,NA
29580,10013605,3729498,ld_100kWh,5.15,_,6.816666667,_,0.054430273,0.998001887,NA,NA,NA
31329,10053708,1417570,md_200kWh,5.116666667,_,5.633333333,_,0.082793948,0.859582722,NA,NA,NA
16099,10009405,444675,md_200kWh,5.183333333,_,6.583333333,_,0.119641667,0.998001276,NA,NA,NA
15748,10049110,415153,hd_300kWh,5.133333333,_,6.45,_,0.002818269,0.998003789,NA,NA,NA
25203,10003210,2002415,md_200kWh,5.183333333,_,7.066666667,_,0.281622917,0.998001276,NA,NA,NA
23259,10069906,1608425,md_200kWh,5.2,_,7.083333333,_,0.091028947,0.99800406,NA,NA,NA
23323,10032911,1612412,ld_100kWh,5.266666667,_,6.9,_,0.095716642,0.998001887,NA,NA,NA
17533,10012207,549634,hd_300kWh,5.2,_,5.25,_,0.096576389,0.276096349,NA,NA,NA
38461,10059404,1522217,md_200kWh,5.2,_,5.433333333,_,0.312633337,0.920852876,NA,NA,NA
10590,10016606,39512,md_200kWh,5.233333333,_,7.166666667,_,0.08966125,0.998001276,NA,NA,NA
26025,10007708,2204861,md_200kWh,5.216666667,_,7.15,_,0.09298,0.998001276,NA,NA,NA
23068,10072013,1584969,hd_300kWh,5.25,_,6.366666667,_,0.093869038,0.998003789,NA,NA,NA
26115,10021301,2226933,ld_100kWh,5.2,_,6.883333333,_,0.095316566,0.998001887,NA,NA,NA
25939,10046307,2178770,md_200kWh,5.216666667,_,6.966666667,_,0.07284125,0.998001276,NA,NA,NA
17783,10046304,573089,hd_400kWh,5.233333333,_,6.8,_,0.090174231,0.998009025,NA,NA,NA
16230,10076504,454151,ld_100kWh,5.2,_,7.15,_,0.09979262,0.998001887,NA,NA,NA
16393,10032612,462744,hd_400kWh,5.233333333,_,7.216666667,_,0.099553654,0.998009025,NA,NA,NA
14796,10003706,345706,hd_300kWh,5.266666667,_,7.033333333,_,0.074124615,0.998003789,NA,NA,NA
27116,10015806,2667055,md_200kWh,5.2,_,7.166666667,_,0.097877917,0.998001276,NA,NA,NA
36965,10017801,3633579,hd_300kWh,5.266666667,_,5.616666667,_,0.092082807,0.928318611,NA,NA,NA
12222,10021408,161320,md_200kWh,5.216666667,_,6.9,_,0.093641579,0.99800406,NA,NA,NA
38109,10081106,3924224,ld_100kWh,5.25,_,5.783333333,_,0.097511898,0.939675744,NA,NA,NA
29691,10046207,3751181,md_200kWh,5.2,_,7.15,_,0.097466842,0.99800406,NA,NA,NA
35055,10016308,3073901,hd_300kWh,5.25,_,5.433333333,_,0.187524423,0.722546004,NA,NA,NA
21467,10055708,1420095,hd_400kWh,5.25,_,7.133333333,_,0.189602692,0.998009025,NA,NA,NA
32648,10055703,1795123,md_200kWh,5.266666667,_,5.483333333,_,0.27735875,0.884648238,NA,NA,NA
33555,10081404,2107273,md_200kWh,5.233333333,_,5.65,_,0.083663333,0.967922325,NA,NA,NA
24540,10047702,1852844,md_200kWh,5.25,_,7.1,_,0.072132499,0.998001276,NA,NA,NA
26414,10008908,2298050,hd_400kWh,5.266666667,_,7.216666667,_,0.097611538,0.998009025,NA,NA,NA
28857,10041403,3497109,hd_300kWh,5.216666667,_,6.983333333,_,0.087946969,0.998004337,NA,NA,NA
38425,10043304,3895399,md_200kWh,5.216666667,_,5.816666667,_,0.097621053,0.944010924,NA,NA,NA
24338,10021208,1812724,hd_300kWh,5.2,_,6.716666667,_,0.048008654,0.998003789,NA,NA,NA
22708,10064908,1547167,hd_300kWh,5.25,_,7.083333333,_,0.090475769,0.998003789,NA,NA,NA
11000,10019405,67365,hd_300kWh,5.233333333,_,7.183333333,_,0.098326923,0.998003789,NA,NA,NA
18155,10007507,643334,md_200kWh,5.233333333,_,7.016666667,_,0.090762917,0.998001276,NA,NA,NA
17283,10050704,528352,md_200kWh,5.266666667,_,5.316666667,_,0.293447084,0.504281868,NA,NA,NA
13144,10050705,226594,ld_100kWh,5.266666667,_,7.2,_,0.195669654,0.998001887,NA,NA,NA
16282,10028705,458708,md_200kWh,5.216666667,_,6.8,_,0.254213631,0.998001276,NA,NA,NA
20471,10060504,1325639,md_200kWh,5.233333333,_,7.133333333,_,0.084122084,0.998001276,NA,NA,NA
15913,10041104,428509,ld_100kWh,5.233333333,_,6.666666667,_,0.077292847,0.998001887,NA,NA,NA
13310,10059612,239492,md_200kWh,5.316666667,_,7.133333333,_,0.072119999,0.998001276,NA,NA,NA
15682,10079507,410578,md_200kWh,5.3,_,5.8,_,0.064672917,0.987491043,NA,NA,NA
28212,10017106,3304511,hd_400kWh,5.283333333,_,6.9,_,0.097357115,0.998009025,NA,NA,NA
23498,10065709,1629814,hd_300kWh,5.35,_,5.45,_,0.197735769,0.501412449,NA,NA,NA
17627,10034507,554502,hd_300kWh,5.3,_,7.133333333,_,0.093755682,0.998004337,NA,NA,NA
14874,10050206,356011,hd_400kWh,5.283333333,_,5.416666667,_,0.197215192,0.71734384,NA,NA,NA
29780,10022206,3779787,md_200kWh,5.3,_,7.05,_,0.233338334,0.998001276,NA,NA,NA
35204,10023104,3117103,hd_300kWh,5.333333333,_,5.5,_,0.087198462,0.555503062,NA,NA,NA
30311,10053005,311407,md_200kWh,5.35,_,5.616666667,_,0.270200834,0.931186615,NA,NA,NA
28150,10052203,3281370,md_200kWh,5.333333333,_,5.5,_,0.084250658,0.357593552,NA,NA,NA
14538,10017508,326498,hd_400kWh,5.35,_,7.316666667,_,0.097645577,0.998009025,NA,NA,NA
32402,10002005,1693400,md_200kWh,5.316666667,_,5.5,_,0.246223332,0.82084184,NA,NA,NA
12520,10017804,179250,md_200kWh,5.283333333,_,7.2,_,0.092464583,0.998001276,NA,NA,NA
37390,10053311,3732800,md_200kWh,5.283333333,_,5.55,_,0.291047084,0.928904677,NA,NA,NA
25413,10021401,2063407,hd_300kWh,5.3,_,7.15,_,0.090523653,0.998003789,NA,NA,NA
33462,10021403,2066631,md_200kWh,5.3,_,5.816666667,_,0.091001316,0.865974595,NA,NA,NA
37190,10021405,3679997,hd_300kWh,5.283333333,_,5.566666667,_,0.095123422,0.845740947,NA,NA,NA
23785,10056108,1687919,md_200kWh,5.333333333,_,7.05,_,0.063218027,0.99800406,NA,NA,NA
24327,10008902,1802797,hd_300kWh,5.3,_,7.216666667,_,0.095766923,0.998003789,NA,NA,NA
17843,10008904,587079,hd_300kWh,5.283333333,_,7.266666667,_,0.099734615,0.998003789,NA,NA,NA
21254,10003106,1401266,md_200kWh,5.333333333,_,6.9,_,0.202989168,0.998001276,NA,NA,NA
22224,10045007,1502382,ld_100kWh,5.316666667,_,7.1,_,0.080248342,0.998001887,NA,NA,NA
26528,10078906,2319060,ld_100kWh,5.283333333,_,7.216666667,_,0.094243298,0.998001887,NA,NA,NA
22797,10064906,1556648,hd_400kWh,5.283333333,_,7.116666667,_,0.097497115,0.998009025,NA,NA,NA
20956,10034205,1368513,ld_100kWh,5.333333333,_,7.3,_,0.098761145,0.998001887,NA,NA,NA
25257,10038807,2014030,md_200kWh,5.316666667,_,6.55,_,0.030795528,0.99800406,NA,NA,NA
35714,10020512,3268769,md_200kWh,5.283333333,_,5.75,_,0.199501579,0.888846402,NA,NA,NA
28254,10037905,3305883,md_200kWh,5.333333333,_,7.266666667,_,0.093571666,0.998001276,NA,NA,NA
20807,10070708,1352346,hd_600kWh,5.283333333,_,7.05,_,0.088083596,0.998008652,NA,NA,NA
34458,10072908,2383182,md_200kWh,5.35,_,5.683333333,_,0.064117916,0.92406998,NA,NA,NA
30749,10019605,1228377,hd_400kWh,5.35,_,5.6,_,0.096294423,0.966192144,NA,NA,NA
28610,10080410,3414733,hd_300kWh,5.283333333,_,6.983333333,_,0.062597498,0.998003789,NA,NA,NA
20579,10052506,1333552,md_200kWh,5.35,_,5.583333333,_,0.187970833,0.874862445,NA,NA,NA
19605,10052505,1244466,ld_100kWh,5.333333333,_,6.966666667,_,0.046777108,0.998001887,NA,NA,NA
26104,10019004,2227207,md_200kWh,5.383333333,_,7.366666667,_,0.099774342,0.99800406,NA,NA,NA
21007,10033907,1373795,md_200kWh,5.383333333,_,7.316666667,_,0.08950375,0.998001276,NA,NA,NA
30001,10013408,3848638,hd_300kWh,5.366666667,_,7.35,_,0.099254735,0.998004337,NA,NA,NA
22160,10052308,1492212,hd_300kWh,5.383333333,_,7.05,_,0.098197692,0.998003789,NA,NA,NA
37405,10007705,3736528,hd_400kWh,5.433333333,_,5.666666667,_,0.093930962,0.932785411,NA,NA,NA
20235,10050803,1303248,md_200kWh,5.383333333,_,7.333333333,_,0.193424167,0.998001276,NA,NA,NA
34456,10019104,2382354,md_200kWh,5.366666667,_,5.55,_,0.016033748,0.587744954,NA,NA,NA
21678,10004512,1442692,hd_400kWh,5.383333333,_,5.583333333,_,0.099502308,0.865520704,NA,NA,NA
33091,10004505,1945078,md_200kWh,5.383333333,_,5.583333333,_,0.194172917,0.81815706,NA,NA,NA
13047,10004509,220685,md_200kWh,5.366666667,_,6.966666667,_,0.091080417,0.998001276,NA,NA,NA
35631,10067003,3240340,md_200kWh,5.4,_,5.716666667,_,0.09911875,0.926763604,NA,NA,NA
36625,10021303,3535031,md_200kWh,5.383333333,_,5.566666667,_,0.19124,0.782423968,NA,NA,NA
15368,10047209,386571,md_200kWh,5.383333333,_,7.316666667,_,0.097119211,0.99800406,NA,NA,NA
22512,10056012,1526082,hd_300kWh,5.416666667,_,7.4,_,0.099229615,0.998003789,NA,NA,NA
20051,10052710,1288369,hd_300kWh,5.416666667,_,7.016666667,_,0.046797694,0.998003789,NA,NA,NA
24716,10059307,1898148,hd_300kWh,5.433333333,_,6.983333333,_,0.045768848,0.998003789,NA,NA,NA
27057,10059301,2660709,hd_400kWh,5.383333333,_,7.333333333,_,0.098857885,0.998009025,NA,NA,NA
28242,10006501,3313313,ld_100kWh,5.4,_,6.983333333,_,0.091734413,0.998001887,NA,NA,NA
26489,10023105,2309436,hd_400kWh,5.366666667,_,7.25,_,0.091751347,0.998009025,NA,NA,NA
26926,10060406,2439746,ld_100kWh,5.416666667,_,7.366666667,_,0.096743374,0.998001887,NA,NA,NA
30088,10060402,3868351,ld_100kWh,5.416666667,_,7.35,_,0.196425527,0.998001887,NA,NA,NA
13063,10055303,224709,hd_600kWh,5.416666667,_,6.416666667,_,0.075859298,0.998008652,NA,NA,NA
13058,10055304,224880,md_200kWh,5.4,_,7.066666667,_,0.391702926,0.998001276,NA,NA,NA
11140,10009608,83224,md_200kWh,5.416666667,_,7.366666667,_,0.193976667,0.998001276,NA,NA,NA
38474,10021901,2204749,ld_100kWh,5.4,_,5.45,_,0.181085316,0.30225014,NA,NA,NA
17498,10021904,546312,hd_300kWh,5.4,_,7.383333333,_,0.099110962,0.998003789,NA,NA,NA
25482,10002006,2071305,hd_300kWh,5.383333333,_,6.4,_,0.071304808,0.998003789,NA,NA,NA
29098,10026603,3567170,hd_300kWh,5.383333333,_,7.116666667,_,0.094036731,0.998003789,NA,NA,NA
25961,10053312,2189760,hd_300kWh,5.366666667,_,5.716666667,_,0.081763654,0.935584812,NA,NA,NA
36388,10081108,3467415,hd_400kWh,5.4,_,5.9,_,0.145812308,0.998009025,NA,NA,NA
20414,10046205,1321579,ld_100kWh,5.4,_,7.35,_,0.198546988,0.998001887,NA,NA,NA
12094,10055704,153809,hd_300kWh,5.383333333,_,7.266666667,_,0.088917115,0.998003789,NA,NA,NA
22579,10081406,1534018,md_200kWh,5.433333333,_,7.35,_,0.071585417,0.998001276,NA,NA,NA
19953,10005003,1277613,hd_300kWh,5.383333333,_,5.55,_,0.194908077,0.744237447,NA,NA,NA
15678,10064509,410179,md_200kWh,5.4,_,7.2,_,0.1511,0.998001276,NA,NA,NA
37291,10047708,3704992,md_200kWh,5.383333333,_,5.766666667,_,0.051042501,0.952593047,NA,NA,NA
19994,10057104,1283919,md_200kWh,5.4,_,7.083333333,_,0.125338753,0.998001276,NA,NA,NA
22612,10007101,1535483,hd_400kWh,5.4,_,7.3,_,0.093382308,0.998009025,NA,NA,NA
15002,10038004,359958,md_200kWh,5.433333333,_,7.116666667,_,0.197728684,0.99800406,NA,NA,NA
31125,10064904,1358350,md_200kWh,5.4,_,5.566666667,_,0.329595418,0.848723034,NA,NA,NA
24291,10020506,1804465,md_200kWh,5.433333333,_,6.766666667,_,0.007003743,0.998001276,NA,NA,NA
35977,10020511,3340750,md_200kWh,5.416666667,_,5.55,_,0.29865625,0.760164937,NA,NA,NA
22539,10043708,1528218,md_200kWh,5.4,_,7.3,_,0.09524921,0.99800406,NA,NA,NA
32240,10008008,1639961,hd_300kWh,5.4,_,5.85,_,0.097037885,0.975551345,NA,NA,NA
25540,10011002,2085402,hd_300kWh,5.4,_,7.35,_,0.098552609,0.998004337,NA,NA,NA
37481,10073004,3758329,hd_400kWh,5.366666667,_,5.55,_,0.094742308,0.750082389,NA,NA,NA
11564,10042306,110797,ld_100kWh,5.366666667,_,7.233333333,_,0.090457379,0.998001887,NA,NA,NA
35410,10028708,3180486,ld_100kWh,5.433333333,_,5.566666667,_,0.097489985,0.319867878,NA,NA,NA
23437,10048810,1625285,md_200kWh,5.433333333,_,7.233333333,_,0.060077917,0.998001276,NA,NA,NA
22879,10002205,1567062,hd_400kWh,5.4,_,7.283333333,_,0.091732116,0.998009025,NA,NA,NA
24580,10011605,1861421,md_200kWh,5.416666667,_,7.133333333,_,0.222701253,0.998001276,NA,NA,NA
32510,10022812,1737571,md_200kWh,5.416666667,_,5.616666667,_,0.193161667,0.815577984,NA,NA,NA
34443,10022811,2378143,ld_100kWh,5.433333333,_,5.583333333,_,0.191037048,0.462964589,NA,NA,NA
19800,10072205,1263853,hd_300kWh,5.45,_,7.083333333,_,0.067134615,0.998003789,NA,NA,NA
22827,10019005,1563183,md_200kWh,5.516666667,_,7.05,_,0.196901253,0.998001276,NA,NA,NA
22305,10076808,1505430,md_200kWh,5.516666667,_,7.45,_,0.18985,0.998001276,NA,NA,NA
13516,10019910,256656,md_200kWh,5.5,_,7.35,_,0.07986875,0.998001276,NA,NA,NA
22945,10052305,1568681,hd_300kWh,5.45,_,7.033333333,_,0.094105577,0.998003789,NA,NA,NA
31868,10011404,1549985,md_200kWh,5.483333333,_,5.633333333,_,0.187842917,0.695960608,NA,NA,NA
17873,10033506,597376,md_200kWh,5.45,_,5.516666667,_,0.142986251,0.394213058,NA,NA,NA
26181,10005208,2243350,hd_400kWh,5.483333333,_,6.5,_,0.086773462,0.998009025,NA,NA,NA
16215,10031808,455620,ld_100kWh,5.5,_,7.433333333,_,0.095508584,0.998001887,NA,NA,NA
31977,10059404,1581317,hd_300kWh,5.466666667,_,5.65,_,0.097932344,0.597686526,NA,NA,NA
32014,10046801,1582942,md_200kWh,5.483333333,_,6.033333333,_,0.098507237,0.899465664,NA,NA,NA
19408,10011508,1229773,md_200kWh,5.466666667,_,6.7,_,0.06110625,0.998001276,NA,NA,NA
13316,10019110,243240,ld_100kWh,5.5,_,7.433333333,_,0.096099774,0.998001887,NA,NA,NA
23333,10004503,1618008,hd_300kWh,5.483333333,_,7.4,_,0.095619231,0.998003789,NA,NA,NA
23772,10004507,1686144,md_200kWh,5.5,_,5.7,_,0.090484605,0.384696789,NA,NA,NA
37752,10025806,3840452,ld_100kWh,5.466666667,_,5.85,_,0.091117696,0.749125484,NA,NA,NA
